,0
0,-6135.309732628055
1,2853.247158589773
2,1325.6019333726726
3,-217.21209375560284
4,6619.5888397926465
5,-1213.2869573638309
6,4884.627956048818
7,-1017.848607316846
8,-2277.994244344998
9,6014.625877507031
10,-232.12451262027025
11,-2732.30156152416
12,-3388.002379890997
13,-3210.4519275936764
14,-1906.4617331728805
15,1140.8158173386473
16,-1013.7675188658759
17,116.1083237589337
18,582.964362176368
19,937.3858672110364
20,-1012.9855414098129
21,1412.7143309679814
22,-303.00870348513126
23,-919.010915686842
24,-890.9465326266363
25,-2630.7071169991978
26,115.34358046855778
27,2289.4731862293556
28,59.45556183368899
29,721.4421262007672
30,-3879.325710446574
31,-1821.1016568397172
32,143.17253861483186
33,3401.230342550203
34,-1287.2154141648207
35,-1424.9936573861632
36,705.2968322047964
37,-221.706277243793
38,2359.0113445930183
39,626.3488569362089
40,3233.944121250417
41,197.79293261095881
42,-5985.950274705421
43,-280.9219871079549
44,802.8058556863107
45,-826.5456026133616
46,7892.613211312564
47,407.4684699452482
48,1704.3037027316168
49,951.3367533879355
50,2047.298560134368
51,1038.0537560100202
52,-113.91635830560699
53,-619.7930001728237
54,-2044.8140591559932
55,-793.9826965467073
56,-1128.497494526673
57,105.89744463912211
58,2493.7216817366425
59,1001.817536868155
60,-1.897986120544374
61,3500.6532522621565
