,0
0,1328499.348387275
1,1334250.3189071256
2,1340434.6103177532
3,1338832.5532812586
4,1338947.2838543826
5,1343961.1802139857
6,1345815.9679168058
7,1345621.0628626135
8,1348039.511525114
9,1350338.3720381367
10,1350028.8129668206
11,1360270.9698797886
12,1360893.5563481664
13,1365970.1511212955
14,1361610.173965946
15,1370003.5156989242
16,1359832.7153199478
17,1366526.32002633
18,1362032.2816905084
19,1359454.8536053868
20,1362983.4230439446
21,1367829.580159587
22,1367766.844773197
23,1363142.617997987
24,1364448.9161286354
25,1367190.4691661345
26,1365613.3338605713
27,1357402.520964561
28,1355125.460256099
29,1358428.4429709623
30,1354282.3865599737
31,1347268.696192133
32,1355587.8787885257
33,1350910.851346512
34,1355419.5522945984
35,1363854.8740790351
36,1360028.0285000606
37,1361852.8959767916
38,1359164.0322720483
39,1372531.1720188658
40,1377364.714628395
41,1396419.790518675
42,1394342.1672539727
43,1408645.1311698365
44,1398117.526908808
45,1394646.1799793686
46,1399178.6558829392
47,1406270.151054358
48,1406526.8222437045
49,1414044.203135524
50,1417360.5626677074
51,1413139.9656593306
52,1417334.3421822602
53,1430239.1460325322
54,1430426.3044548254
55,1432417.3833787986
56,1440867.793411229
57,1442627.6702117187
58,1443537.8913370508
59,1444235.5736727554
60,1447596.8791874505
61,1441543.388232775
62,1448793.8204367117
