,0
0,-16.024463801877573
1,-14.671950644347817
2,824.4409011928365
3,-508.97164904442616
4,389.1806681121234
5,272.541930782143
6,131.6845473018475
7,-88.02090594987385
8,-433.56255196779966
9,-694.1212918944657
10,-116.09271380235441
11,-77.90627627726644
12,199.37312346720137
13,573.0148906034883
14,-198.10076978662983
15,-253.70928203640506
16,-585.3196014787536
17,938.3488156960811
18,-1914.7950647675898
19,-168.42246841848828
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-38.94359761872329
35,76.60405725240707
36,2087.8524611371104
37,5.565589416306466
38,-219.41251079109497
39,-860.8161430682521
40,-71.42036056658253
41,0.0
42,194.18429404101335
43,15.508562458213419
44,-379.7357653870713
45,-24.266961716115475
46,723.0121489504818
47,-105.67491321125999
48,0.0
49,0.0
50,0.0
51,336.33021471858956
52,-40.329910786123946
53,255.01711014611647
54,-75.2575437813066
55,-84.3798441416584
56,-238.65091239125468
57,-528.812577964738
58,-185.01435371721163
59,-103.88527542212978
60,0.0
61,0.0
