,0
0,-1130.6805263771676
1,21.842512564966455
2,133.16751008597203
3,-106.0711775533855
4,57.11793210171163
5,-62.637653642334044
6,162.16456368518993
7,-192.12343938322738
8,-318.5723144686781
9,304.5875602394808
10,-202.59015979105607
11,-92.28199411858805
12,-508.1865045838058
13,119.04326611687429
14,-504.60363690019585
15,-607.4648633948527
16,-139.8911185793113
17,245.01317110122181
18,-147.4210973449517
19,-276.3890956565738
20,-281.8098583719693
21,436.95841501047835
22,809.7279959705193
23,-217.76977728819475
24,98.1271740293596
25,-1422.3606661639642
26,-2.71332426648587
27,88.71734625147656
28,122.97086743614636
29,-100.92968315980397
30,-652.8609504497144
31,-281.1106914503034
32,203.71572150592692
33,312.46828579204157
34,92.68270146963187
35,-74.92516197590157
36,-25.241432771086693
37,-976.5228762351908
38,63.91168564767577
39,216.3795292128343
40,277.6830010754056
41,10.157142204931006
42,-2142.600699414732
43,302.9704576660879
44,351.7178530343808
45,-86.36767536378466
46,810.6958112127613
47,383.37770719546825
48,192.08485162025318
49,47.17855472443625
50,98.69707367313094
51,-76.33451258367859
52,201.01340115442872
53,-7.8506315120030195
54,-206.1623395208735
55,20.436520864022896
56,235.91414417908527
57,-193.64192665251903
58,-42.4220978373196
59,-99.40698523726314
60,-52.55527416244149
61,224.95997881353833
