,0
0,1442231.2213443387
1,1440545.8908728322
2,1440393.4688436294
3,1440393.4688436294
4,1440393.4688436294
5,1440393.4688436294
6,1440393.4688436294
7,1441330.4798833216
8,1440777.8895440318
9,1444759.1540654558
10,1442604.823811309
11,1442230.7942039543
12,1442230.7942039543
13,1442230.7942039543
14,1442230.7942039543
15,1442230.7942039543
16,1442230.7942039543
17,1442230.7942039543
18,1442230.7942039543
19,1442230.7942039543
20,1442230.7942039543
21,1442230.7942039543
22,1442230.7942039543
23,1442230.7942039543
24,1442230.7942039543
25,1442230.7942039543
26,1442230.7942039543
27,1442230.7942039543
28,1442230.7942039543
29,1442230.7942039543
30,1442230.7942039543
31,1442230.7942039543
32,1442230.7942039543
33,1442230.7942039543
34,1442230.7942039543
35,1442230.7942039543
36,1442230.7942039543
37,1442230.7942039543
38,1442230.7942039543
39,1442230.7942039543
40,1442230.7942039543
41,1442230.7942039543
42,1442230.7942039543
43,1442230.7942039543
44,1442230.7942039543
45,1442230.7942039543
46,1442230.7942039543
47,1442230.7942039543
48,1442230.7942039543
49,1442230.7942039543
50,1442230.7942039543
51,1442230.7942039543
52,1442230.7942039543
53,1442230.7942039543
54,1442230.7942039543
55,1442230.7942039543
56,1442230.7942039543
57,1446230.1197828534
58,1446134.0469277035
59,1446134.0469277035
60,1446134.0469277035
61,1446134.0469277035
62,1446134.0469277035
