,0
0,1484481.1266543122
1,1484920.3668301783
2,1485971.6174288194
3,1486821.8935732062
4,1484789.120993557
5,1485996.3341250352
6,1486954.9974927334
7,1486963.6494481133
8,1488180.799695677
9,1487966.663010839
10,1486558.5255856167
11,1485927.221436331
12,1485994.9346133608
13,1488258.2257878978
14,1492502.3546609567
15,1493312.968608276
16,1492134.6388396611
17,1489904.7927293587
18,1490142.87021732
19,1487723.9783759462
20,1487212.1226125609
21,1487212.1226125609
22,1487212.1226125609
23,1487212.1226125609
24,1487212.1226125609
25,1487212.1226125609
26,1487212.1226125609
27,1487212.1226125609
28,1487212.1226125609
29,1487212.1226125609
30,1487212.1226125609
31,1487212.1226125609
32,1487212.1226125609
33,1487212.1226125609
34,1487212.1226125609
35,1486990.9879031586
36,1487773.8131482431
37,1490219.685789837
38,1490531.916218721
39,1491564.496031188
40,1489791.8492700425
41,1489492.2985673088
42,1489492.2985673088
43,1489175.4226562355
44,1489185.2809754335
45,1488542.0714860496
46,1488590.5986913503
47,1491004.9455452508
48,1490769.090151025
49,1490769.090151025
50,1490769.090151025
51,1490769.090151025
52,1491025.138768522
53,1490925.6700953867
54,1491886.8858370704
55,1492636.951022676
56,1490930.0373169864
57,1489520.2431815662
58,1487968.0947242351
59,1488485.0213970784
60,1488139.4780437155
61,1488139.4780437155
62,1488139.4780437155
