0,1000000.0
1,1000229.1467057205
2,997677.482085336
3,993054.1152018439
4,990004.6120852309
5,989940.1588786661
6,992269.3995828102
7,983884.3506766516
8,989825.5220180446
9,982055.1459998563
10,982994.0948576644
11,974097.776785963
12,979801.6567743395
13,986690.7947249083
14,977995.6393373844
15,990123.4826661422
16,977975.932783169
17,984008.1843286308
18,998881.9549680888
19,998793.6120089667
20,983856.8695047348
21,995635.9551877282
22,998499.564420989
23,990336.010432467
24,985084.3097622455
25,981262.7653042937
26,976388.8511841319
27,960220.975088936
28,973605.8738639893
29,986609.3532292304
30,1003106.7060912106
31,1003091.664216725
32,1001382.2271419511
33,1016291.3346527661
34,1006946.0535784375
35,1007366.9883519488
36,1018343.8505123551
37,1015843.0995762815
38,1006989.9971302797
39,1026529.169287372
40,1026767.6596081316
41,1026525.1340289476
42,1031137.7173430047
43,1037993.8638722321
44,1034300.4669075555
45,1039306.2213348836
46,1042153.8844645735
47,1056018.3621425503
48,1059363.5911480158
49,1060717.2029351767
50,1066340.7660896352
51,1078884.736924801
52,1091125.8139035427
53,1096314.346676041
54,1095086.1031947816
55,1084661.0050901813
56,1083168.1323317317
57,1083674.4010229793
58,1083616.49139322
59,1083681.1925797362
60,1077653.9856456795
61,1081102.1929534068
62,1073804.001639994
0,1073804.001639994
1,1077945.118642307
2,1072089.5346114342
3,1074388.716609379
4,1070199.951821365
5,1081457.0676475142
6,1090379.1598067342
7,1090039.5050175346
8,1089234.1481482654
9,1096639.5083980628
10,1103014.589410363
11,1097723.8070403824
12,1095121.7423681153
13,1097451.5466851327
14,1094901.6442098876
15,1100560.6465309162
16,1117033.8065124205
17,1103789.3930241521
18,1103931.1744657631
19,1106953.4944601029
20,1095939.8726146505
21,1087568.6106083589
22,1091634.1779071402
23,1099173.9327309004
24,1093498.6481692153
25,1109459.6174399056
26,1098155.0319271283
27,1106948.0123966772
28,1092255.840674072
29,1105046.156122696
30,1094566.7980126499
31,1086614.1556931622
32,1080726.6569109773
33,1078349.9307913966
34,1078891.636751016
35,1085549.9906163584
36,1095994.3794796339
37,1093919.531509645
38,1095344.1710488105
39,1081883.8722810159
40,1083355.3946105177
41,1080878.184205476
42,1081971.8230695187
43,1100191.288402484
44,1108226.5957728052
45,1112080.8580170816
46,1110186.1060722594
47,1099352.1928743338
48,1095463.237810091
49,1095725.2616794123
50,1092582.2647106247
51,1097696.4803255205
52,1096830.409830049
53,1110118.0932779366
54,1109375.0525427924
55,1107164.5344650059
56,1121829.7524411692
57,1081226.6694739407
58,1063598.8317820046
59,1080130.81550861
60,1100036.299446901
