,0
0,92.60131993331015
1,1565.6743506838102
2,6018.995916888118
3,-866.854841990862
4,0.0
5,0.0
6,0.0
7,-22.562712249346077
8,-2288.216314541176
9,-404.98690237873234
10,4706.530122413067
11,-3493.8842706489377
12,-713.5859986133873
13,0.0
14,0.0
15,0.0
16,0.0
17,-2283.1150513864122
18,-178.90689305402339
19,-3231.227963227546
20,2920.849307898432
21,-197.69635975826532
22,-379.96842242148705
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
