,0
0,61.72527872538194
1,-3278.65948834375
2,-7776.096710762009
3,-2670.8077614279464
4,8.77945105789695
5,2905.2393258849625
6,-13054.846973410225
7,9850.711613275693
8,-16745.95645995601
9,5.350444255396724
10,-9919.814535430982
11,4712.324945023633
12,6744.975261364016
13,-10109.313696357189
14,12011.01627500623
15,-13377.811948069371
16,4109.6521812641295
17,14832.104187533609
18,555.3720321238507
19,-7825.023148759152
20,6079.325488064787
21,4065.71521497739
22,-10248.722621412715
23,-7616.6695074726595
24,-1513.6675452666823
25,-2805.2411455844995
26,-12445.343159437645
27,16511.6003072334
28,10869.859148248215
29,17046.033775881864
30,-2956.3707571184495
31,-2066.6496440382907
32,16021.48872623581
33,-12976.751474410412
34,3523.615601002588
35,12811.729868885945
36,-3756.8718114621006
37,-7821.803312635981
38,18689.19760253688
39,4467.385884338175
40,5186.110424954677
41,3063.9889186064247
42,8462.228212168557
43,-9506.336778405937
44,8009.531500981888
45,432.5437148149358
46,12664.543188464595
47,557.6448728638934
48,740.1249494119547
49,7189.751398441964
50,11375.36228264519
51,7749.068591875024
52,-623.0301209883764
53,-3177.852006189758
54,-6466.948480723193
55,1162.3642072046641
56,550.0384991574101
57,4366.6240937260445
58,2967.8429734450765
59,-2568.833451859653
60,4539.382647734135
61,-4425.981220518472
