0,1000000.0
1,999867.1833238616
2,997416.339088633
3,992343.0157484289
4,990033.2589810981
5,991014.6918927775
6,993905.5437381677
7,985524.9864182333
8,991661.9451148435
9,981282.1319948154
10,983465.2249144041
11,977235.459626571
12,979756.0956539153
13,987583.5057744337
14,978327.8329747822
15,992428.8112414605
16,976100.7143022651
17,979477.8534259575
18,997600.3559237778
19,997297.3038552634
20,986827.3769534754
21,1001706.6672288156
22,1008461.1253905342
23,996591.2757512326
24,985830.5439646369
25,990205.83706834
26,983811.1060505889
27,963822.1759448888
28,979535.1018933214
29,995597.0776009691
30,1016342.5465363866
31,1013089.3850474958
32,1009444.6707638358
33,1025160.5927890168
34,1016741.2189785612
35,1016548.5878908588
36,1025865.1771652951
37,1025226.2366467331
38,1017585.633541832
39,1036596.8764958391
40,1034683.9331328433
41,1038271.8656893164
42,1041448.5327429275
43,1045883.7338474175
44,1042909.0538682686
45,1045679.024273819
46,1043318.5393251
47,1056542.4039600906
48,1060690.666197888
49,1059681.9845434295
50,1064573.996369012
51,1079128.875490683
52,1093333.489597506
53,1095654.3225821827
54,1091431.4240855803
55,1083810.632150506
56,1080999.7536741688
57,1081392.4670684456
58,1083805.6342743249
59,1082108.537374312
60,1078603.7158145467
61,1088498.2933024485
62,1083254.4524744682
0,1083254.4524744682
1,1077006.7277018256
2,1061089.0915968074
3,1063050.1319291221
4,1062890.8896990232
5,1071627.1737136978
6,1082112.7569668442
7,1082159.2174853096
8,1080652.2326046706
9,1085536.4310982833
10,1092900.8248358124
11,1088396.33674091
12,1084108.5964641613
13,1086202.9562544413
14,1084514.6747973412
15,1093618.1405749407
16,1102950.9696535298
17,1086682.0638255372
18,1082111.8839251422
19,1087205.0149463464
20,1079978.3794991612
21,1074163.8510948922
22,1075822.9421095434
23,1076932.0104022531
24,1076316.0699014615
25,1088694.9842581456
26,1075514.8105746794
27,1079421.7173215952
28,1064281.3536505161
29,1077526.1585363485
30,1061601.5425788332
31,1056364.451004439
32,1047297.6353431919
33,1049992.8484036983
34,1048450.8623031466
35,1058015.2772991562
36,1066116.7209158987
37,1065699.8044827844
38,1067612.2263053062
39,1056421.4376516356
40,1058561.4558748251
41,1063133.9834354725
42,1062803.9086628442
43,1075395.5667657447
44,1077796.0347970994
45,1083191.4061183727
46,1080827.6976637905
47,1078466.1955764694
48,1072957.576870685
49,1071861.2522863406
50,1067703.7514207854
51,1069845.9854664993
52,1065057.8133055184
53,1076386.5021232828
54,1074542.8053182696
55,1074617.785720097
56,1090410.0936938166
57,1048285.520685879
58,1024765.0949939633
59,1039132.2148540885
60,1063409.8246069744
61,1072178.718052706
62,1073364.1275967688
0,1073364.1275967688
1,1065520.3690044938
2,1061909.6322864108
3,1081821.075537451
4,1089403.6675302417
5,1087606.2115658051
6,1085298.3260222096
7,1096635.3543970217
8,1097347.5499572873
9,1100143.3523315873
10,1102981.8628813087
11,1105257.733750462
12,1097273.3759211977
13,1099152.1531093754
14,1092716.6956209592
15,1097194.6118133464
16,1097829.732831061
17,1087920.6799490722
18,1089408.5711479494
19,1084261.565695116
20,1076598.7805243765
21,1078877.5986713115
22,1077100.616227926
23,1092543.9739176938
24,1092217.344769899
25,1093679.8028531382
26,1092362.385718584
27,1100221.7205487445
28,1100158.0544941393
29,1108043.9057104134
30,1106556.9680577796
31,1105664.4274143698
32,1107527.3850554992
33,1103219.0196710688
34,1104881.3162410473
35,1101656.5510449742
36,1096018.4393661667
37,1092776.908226316
38,1089454.0887309762
39,1094412.8496031873
40,1086410.493498996
41,1080183.9105579576
42,1081720.3218152635
43,1088834.90167009
44,1097321.781316265
45,1096842.5099958817
46,1100869.1799571053
47,1073442.6910462445
48,1086676.0255943807
49,1070300.6127721854
50,1062999.3574586136
51,1069033.9405015646
52,1061530.7302853025
53,1062841.5222333022
54,1064776.6238819223
55,1079405.8827725232
56,1087565.649767069
57,1083381.223679972
58,1071934.0137374091
59,1077838.6606887882
60,1086879.2867392565
61,1073433.1314126446
62,1082728.63661133
0,1082728.63661133
1,1083076.2993732993
2,1096784.2644874123
3,1095263.6198448266
4,1094543.827144151
5,1106930.69043899
6,1091316.485453336
7,1088110.123867703
8,1086033.7481020053
9,1088320.5076002397
10,1087891.4808822197
11,1097645.567207496
12,1103912.175015071
13,1106636.5401503153
14,1104907.069624378
15,1113167.9451015487
16,1119141.955479614
17,1142616.404683484
18,1133619.6565859206
19,1130986.1392103445
20,1127706.5285728932
21,1127283.766058588
22,1117935.8416804015
23,1113658.6371233235
24,1110584.712483686
25,1134149.4892635096
26,1131830.845479223
27,1152937.737552211
28,1166703.2383042895
29,1167553.1346899
30,1170565.91811504
31,1167437.4471820565
32,1159735.6467124529
33,1155651.6037064428
34,1157891.7887960752
35,1163353.6224087107
36,1172099.4354822943
37,1174425.8752213537
38,1178438.4668321859
39,1175696.425557875
40,1182147.5857319045
41,1179324.3505916237
42,1185930.5039233295
43,1185460.6150021737
44,1187189.5207107076
45,1188881.3671107169
46,1202618.3310446884
47,1208237.8979537068
48,1219854.4235978667
49,1225571.1777676754
50,1228894.4236185441
51,1216692.590504486
52,1216191.3275868264
53,1218158.1071103795
54,1226761.6017034443
55,1228981.8749855564
56,1230148.3638852555
57,1228144.318673737
58,1229913.244526828
59,1230134.546212854
60,1221305.0111510246
61,1219371.3438540758
62,1216632.730332014
0,1216632.730332014
1,1231324.7855242423
2,1230789.1008511728
3,1236435.4310348718
4,1229359.7529566865
5,1229996.6800899962
6,1236252.0551950573
7,1230319.0301875256
8,1230544.1914407199
9,1225436.7564858452
10,1226168.6462882473
11,1223901.3475970633
12,1225917.5357384903
13,1218802.8760315108
14,1230605.1194381686
15,1251691.6223773635
16,1255667.7966704897
17,1249383.6043661647
18,1238875.6480835015
19,1232761.7226559806
20,1228657.077566471
21,1226980.3165346729
22,1232418.3973644986
23,1238002.4161043798
24,1243601.6748475316
25,1234355.9403927915
26,1238749.8751447327
27,1249443.4817609943
28,1258693.067525425
29,1261280.3344318806
30,1265931.1806833504
31,1269951.925108514
32,1275570.0185225138
33,1287422.1181909698
34,1283886.9033341557
35,1290757.5296610969
36,1293558.585113494
37,1298948.834316529
38,1298123.4160687213
39,1316332.3947526356
40,1313508.1086844015
41,1308165.3508623105
42,1303938.5695145119
43,1304490.5597942907
44,1296807.0416600818
45,1296464.6025376986
46,1292650.222848432
47,1290185.8863453018
48,1286427.6205987276
49,1294037.2289094361
50,1290716.2274265357
51,1296990.9848378156
52,1291746.5078635197
53,1276704.7755352305
54,1277931.8506954282
55,1278288.609863461
56,1272529.749420873
57,1273854.7932640554
58,1281052.2072270496
59,1281882.9607610852
60,1287083.8992014297
61,1278087.1375783125
62,1276888.5159652114
0,1276888.5159652114
1,1276383.7384056055
2,1279052.5756676584
3,1283514.2556395885
4,1281417.834781315
5,1283396.7512103955
6,1276719.1520535438
7,1269455.7367340038
8,1281343.6253197805
9,1275276.4355306828
10,1275654.605020162
11,1286329.092151397
12,1287413.7934952262
13,1297232.075559101
14,1309627.0539606092
15,1306601.124284187
16,1309116.3899520906
17,1314058.1226875463
18,1310160.933105375
19,1308851.2732163882
20,1308640.323230609
21,1308051.1033539881
22,1309215.8169081744
23,1308198.6068434431
24,1307861.6089011054
25,1307861.6089011054
26,1307861.6089011054
27,1307606.2437368964
28,1307442.0267229944
29,1307442.0267229944
30,1307442.0267229944
31,1307442.0267229944
32,1307442.0267229944
33,1307442.0267229944
34,1307692.070880249
35,1307914.5889737536
36,1307716.1121440576
37,1307670.513987565
38,1307273.2572724586
39,1307232.8488191955
40,1308837.635941503
41,1310550.3328395186
42,1309635.8549445267
43,1308195.7187277293
44,1308977.107139626
45,1310947.6695057778
46,1316310.9281976179
47,1315444.1840295792
48,1319431.7936696243
49,1320369.5324931717
50,1319548.3444538424
51,1321770.918338235
52,1330730.995646305
53,1328456.9489754867
54,1322796.035884203
55,1322545.4607239554
56,1322810.3862551572
57,1324435.8385313924
58,1318531.9007384393
59,1324022.8658094935
60,1315593.1401598859
