,0
0,-20008.341914366465
1,1870.557301224675
2,19018.0633410695
3,-7933.762402435532
4,12048.88320504385
5,-6392.773903571768
6,9500.155697294278
7,7817.707580782706
8,6641.547929836204
9,-10309.725654565962
10,-1208.0946777230129
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,160.16635632817633
29,-159.720504733501
30,-521.1793253072537
31,3021.0883978737984
32,-2111.04197716387
33,-390.32763730641454
34,-1753.7935517090373
35,-333.730041931849
36,-7585.733832466649
37,4769.794963184511
38,-4248.904836210655
39,5252.3105528343
40,4433.1321470080875
41,421.106912241783
42,12644.949621528387
43,1067.8399410368875
44,2094.360545120202
45,-648.3708333761897
46,302.66087955771945
47,-3711.613752748817
48,-660.1956668524072
49,-3476.323158856947
50,-3005.256036702078
51,-12164.874504498439
52,-2827.338607202284
53,-9303.16592777241
54,7874.424947686493
55,-17615.31281195511
56,2072.9614849383943
57,-9596.312282265164
58,8179.737706825603
59,183.15994883608073
60,-1168.6737705054693
61,0.0
