,0
0,-89.42648814013228
1,-3174.973254927667
2,-5849.381292058155
3,-1792.7815456907265
4,-114.21112756244838
5,1551.3767486347351
6,-6906.369301066501
7,6149.0555382678285
8,-9512.866807791637
9,319.88423110882286
10,-8034.0456543752225
11,4483.422157199704
12,4971.206287324778
13,-5244.0247367762495
14,11755.443148458493
15,-12167.138792844722
16,5307.383343697758
17,11835.003758241306
18,-1175.0039983564056
19,-10738.089567544637
20,11853.45727129234
21,2209.9481118361
22,-9421.898225885932
23,-7524.3553693672875
24,-177.92352596006822
25,-7782.906955096638
26,-16661.898840447422
27,16220.928029145813
28,15476.416262583924
29,14112.588905836921
30,1743.5693531607976
31,-2107.357505817199
32,10555.379226538353
33,-8546.879318707157
34,3143.712034217315
35,11883.701095724013
36,-5251.466178580304
37,-7208.820263864356
38,20634.973087352933
39,919.0435891945381
40,1153.0030536301201
41,3322.965154528385
42,3347.3334956753533
43,-2070.273888423573
44,2909.774227620568
45,966.2444294028683
46,14450.537643141928
47,2104.7776942700148
48,4270.016288971063
49,5855.871052006725
50,9467.027338792104
51,5928.516886915779
52,2723.454495656304
53,-837.7075085311662
54,-8751.623566010268
55,2087.788243020419
56,4480.173654390499
57,1176.6328528642189
58,8639.13401950663
59,1806.4812186609488
60,6411.231975245755
61,-2212.825163009111
