,0
0,1277308.7525351453
1,1281127.1897177075
2,1286228.7718067425
3,1285955.8400511527
4,1286827.8619462429
5,1284478.3435711476
6,1274900.9463310756
7,1258309.4916014483
8,1270504.910440568
9,1263937.5104366273
10,1257062.914220584
11,1279348.6401183046
12,1278630.1240699422
13,1293634.6583909034
14,1311819.0408247528
15,1306366.2150091294
16,1302834.8862992916
17,1303378.3311102095
18,1298936.3018434586
19,1297637.375911901
20,1297196.255902938
21,1297117.739965228
22,1297028.8635335665
23,1296741.1363121215
24,1296572.770276764
25,1296572.770276764
26,1296572.770276764
27,1296405.2508317074
28,1296315.3650341884
29,1296315.3650341884
30,1296315.3650341884
31,1296315.3650341884
32,1296315.3650341884
33,1296315.3650341884
34,1296305.4191444737
35,1296612.1682946295
36,1296527.3023246543
37,1296640.2989146002
38,1296253.218159159
39,1295394.9370263107
40,1296393.6054124706
41,1296583.515224127
42,1296220.1236721189
43,1294951.7465840974
44,1294213.8271572841
45,1294678.7438123294
46,1295552.3741747797
47,1294485.8420487975
48,1295337.6420112925
49,1295300.1524492635
50,1294656.2617053397
51,1294268.7674129882
52,1296001.6460259848
53,1295128.3213640593
54,1293305.9696461079
55,1292510.2246462582
56,1292071.181757136
57,1292038.5350635664
58,1291072.949138909
59,1291763.0656006702
60,1290674.5931157493
61,1291240.03435298
62,1293219.1614301647
