,0
0,1683600.4134302733
1,1682181.1558300671
2,1683500.7045450506
3,1686839.5131929344
4,1686450.7445006073
5,1686450.7445006073
6,1686450.7445006073
7,1686450.7445006073
8,1686614.2265311258
9,1685069.8145921708
10,1685904.8827969208
11,1688223.33937491
12,1688295.7930152584
13,1687874.2262341247
14,1687874.2262341247
15,1687874.2262341247
16,1687874.2262341247
17,1687874.2262341247
18,1686733.1861169192
19,1686622.2044962482
20,1681145.8531226928
21,1684611.8105100896
22,1684364.3924072592
23,1683977.4647399196
24,1683977.4647399196
25,1683977.4647399196
26,1683977.4647399196
27,1683977.4647399196
28,1683977.4647399196
29,1683977.4647399196
30,1683977.4647399196
31,1683977.4647399196
32,1683977.4647399196
33,1683977.4647399196
34,1683977.4647399196
35,1683977.4647399196
36,1683977.4647399196
37,1683977.4647399196
38,1683977.4647399196
39,1683977.4647399196
40,1683977.4647399196
41,1683977.4647399196
42,1683977.4647399196
43,1683977.4647399196
44,1683977.4647399196
45,1683977.4647399196
46,1683977.4647399196
47,1683977.4647399196
48,1683977.4647399196
49,1683977.4647399196
50,1683977.4647399196
51,1683977.4647399196
52,1683977.4647399196
53,1683977.4647399196
54,1683977.4647399196
55,1683977.4647399196
56,1683977.4647399196
57,1683977.4647399196
58,1683977.4647399196
59,1683977.4647399196
60,1683977.4647399196
61,1683977.4647399196
62,1683977.4647399196
