,0
0,1293219.1614301647
1,1289720.9759557974
2,1290344.8575552814
3,1289897.8483897082
4,1289758.6691516503
5,1291577.8990073954
6,1291296.6421729757
7,1292778.2716442724
8,1292269.3764937802
9,1290811.7742411965
10,1293024.4696859338
11,1291780.903821311
12,1290884.1230770468
13,1289087.3510191124
14,1293529.7323056299
15,1291179.2336482503
16,1291244.6052669224
17,1290597.5252588736
18,1291053.8064989564
19,1290693.8288083517
20,1290434.4498301358
21,1290212.5646371646
22,1290711.744565801
23,1292048.8005601347
24,1291419.1692820124
25,1290991.1959530364
26,1288376.686333417
27,1288210.2909942274
28,1289475.362638946
29,1289448.371746009
30,1289456.757718171
31,1284488.414569988
32,1282819.9575004415
33,1283250.1035955353
34,1288335.124596978
35,1286219.442631964
36,1285507.5907634525
37,1286121.5761669541
38,1283600.6773906467
39,1286374.0550054922
40,1288098.9804127505
41,1292847.236997351
42,1294481.562947452
43,1274108.8921217902
44,1277409.9287541667
45,1274654.21187653
46,1276866.8992854035
47,1292672.7625390908
48,1299568.2655236144
49,1301846.0100578899
50,1305042.5427993822
51,1306903.2364437846
52,1312197.0675248706
53,1317078.9737965814
54,1319247.6498782441
55,1316856.5493607637
56,1316469.4090978587
57,1316428.386602221
58,1314806.6394969758
59,1314870.7703092317
60,1317446.2150545248
61,1318497.1377789027
62,1328499.348387275
