,0
0,1092870.032251213
1,1093303.682853409
2,1093739.8795187925
3,1092290.9438049088
4,1091870.9531515324
5,1092711.0098980418
6,1093088.7713832872
7,1093280.4537615124
8,1093551.6807852879
9,1094055.995632771
10,1094882.1708484225
11,1096449.1723942736
12,1095863.7443492534
13,1100780.6938074175
14,1097490.6119141239
15,1101715.9662686114
16,1097915.8227167893
17,1102545.3041529162
18,1101914.8819907014
19,1101004.192612367
20,1103460.6090913857
21,1106350.6458876615
22,1107769.296668655
23,1106213.2666971611
24,1107145.737368331
25,1107619.0224769642
26,1107342.9212660114
27,1100276.0216962066
28,1096889.158567947
29,1099634.2090733831
30,1095216.369133159
31,1091248.1845414184
32,1097665.8516298179
33,1093296.3513231121
34,1097036.749891499
35,1103964.1087178579
36,1100496.0880825918
37,1102102.1966806103
38,1099555.453112159
39,1111214.7475988062
40,1115683.267501606
41,1133025.9056890644
42,1129166.6079816006
43,1142740.7278899294
44,1133856.3967699225
45,1130846.3056489446
46,1137030.6393140517
47,1143645.323101307
48,1142986.8503313037
49,1152656.6965952024
50,1154246.425462111
51,1151931.3157940814
52,1156118.9545918324
53,1168505.8470488943
54,1167609.585658644
55,1169386.6680073622
56,1176587.2026730268
57,1177737.6759773123
58,1176517.4267210076
59,1177120.8978348216
60,1179822.1292275838
61,1174093.8576150548
62,1181288.2998035646
