,0
0,1505243.6122247553
1,1504444.559018578
2,1505533.8386090277
3,1505333.2055318595
4,1504316.0661595038
5,1504150.7942769676
6,1504150.7942769676
7,1504150.7942769676
8,1504150.7942769676
9,1504150.7942769676
10,1504150.7942769676
11,1504150.7942769676
12,1504150.7942769676
13,1504150.7942769676
14,1504150.7942769676
15,1504150.7942769676
16,1504150.7942769676
17,1504150.7942769676
18,1504150.7942769676
19,1504150.7942769676
20,1504150.7942769676
21,1504150.7942769676
22,1504150.7942769676
23,1504150.7942769676
24,1504150.7942769676
25,1504150.7942769676
26,1504150.7942769676
27,1504150.7942769676
28,1504150.7942769676
29,1504150.7942769676
30,1504150.7942769676
31,1504150.7942769676
32,1504150.7942769676
33,1498912.4688548949
34,1490318.8027613123
35,1490036.8241020655
36,1490036.8241020655
37,1487602.8987811557
38,1487413.516782118
39,1487413.516782118
40,1487413.516782118
41,1487413.516782118
42,1487413.516782118
43,1487413.516782118
44,1487413.516782118
45,1487413.516782118
46,1487413.516782118
47,1487413.516782118
48,1487413.516782118
49,1487413.516782118
50,1487413.516782118
51,1487413.516782118
52,1487413.516782118
53,1487413.516782118
54,1487413.516782118
55,1487413.516782118
56,1487413.516782118
57,1487413.516782118
58,1487413.516782118
59,1487413.516782118
60,1487413.516782118
61,1487413.516782118
62,1487413.516782118
