,0
0,-1848.9363431402016
1,4611.193932601018
2,-1493.8067855518311
3,4030.326685531996
4,-2317.985635030782
5,-7646.133821315831
6,-14450.560122184223
7,8760.564989352133
8,-3417.252067734953
9,-6794.082450021291
10,14447.171068050433
11,3235.6361756082624
12,12724.03226270806
13,10277.521843913244
14,-1646.7879913079087
15,3331.102080030367
16,4349.873944587307
17,-7732.101681720931
18,-1195.2367192236707
19,-108.74081104504876
20,-190.42090991861187
21,-199.47310310346074
22,-231.5031414423138
23,-218.04090274567716
24,0.0
25,0.0
26,-55.58438825258054
27,-56.87466955650598
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,63.91536649665795
34,271.9459043375682
35,-189.60096179437824
36,-51.16608966770582
37,-366.29383042431436
38,-74.34828827227466
39,1184.6401295550168
40,-339.64876900217496
41,-12.704269791021943
42,-1164.9181453643832
43,418.1890269606374
44,-420.5857421150431
45,1215.7278311219998
46,350.79066578298807
47,1466.2435283539817
48,1074.6053957748227
49,-455.9900255613029
50,-1920.1237547958735
51,1812.7974074853119
52,-1360.0558338616975
53,162.7198467697017
54,-668.0299826883711
55,-1351.3358991388232
56,556.9697844940238
57,-786.4158701263368
58,1236.444589839317
59,-2265.6623950074427
60,1301.296051836107
61,2556.5534446593374
