,0
0,-1940.2686256919987
1,3042.60533892503
2,13454.625613739016
3,-947.0884097516537
4,0.0
5,0.0
6,0.0
7,-1329.3257103031501
8,-296.9446535494644
9,-133.4360615357291
10,896.5596699703019
11,835.1069942032918
12,-259.4498662147671
13,0.0
14,0.0
15,0.0
16,0.0
17,-1357.8028585326392
18,-99.60756747564301
19,-3564.7804075058084
20,1161.4074170633685
21,318.9227189528756
22,-157.1872757836245
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
